epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,6.905994777948084,0.07644217637886985,5.889854669570923,0.07635394342036159,5.930058566006747,0.07663864547942258,0.0
2,142,5.643242641234062,0.08205748952974366,5.181697130203247,0.08223304681349825,5.237335898659446,0.08229822342857551,0.00046948356807511736
3,213,5.094117889941578,0.08269797621403158,4.8253490924835205,0.08261151984203162,4.897184371948242,0.08162375259898781,0.0009389671361502347
4,284,4.83074595894612,0.1017208580372792,4.667557239532471,0.10120142627486811,4.7399185787547715,0.10066963720464497,0.001
5,355,4.687655254149101,0.10818507826166336,4.549810886383057,0.1095434021350709,4.629637848247182,0.1074186087014176,0.0009949316837804985
6,426,4.590311433227969,0.10511759853877513,4.4480791091918945,0.10946605043380091,4.537633288990367,0.10393908793667156,0.0009767275214425954
7,497,4.513242782001764,0.11572561747354969,4.386773586273193,0.11736943491790713,4.4727238741788,0.11510684482699755,0.0009698764640825614
8,568,4.449773573539626,0.1197118899775566,4.347973346710205,0.12299938170408627,4.441190199418501,0.11827671806104033,0.0009457619741652951
9,639,4.393033558214214,0.12156976758499735,4.284117698669434,0.12508765769372115,4.37950949235396,0.11927282328450296,0.0009028648202601651
10,710,4.347588733888008,0.119095153992362,4.235348224639893,0.12353379908642234,4.328670068220659,0.1162547528693872,0.000849185567198193
11,781,4.308420053670104,0.1244824302558344,4.1912665367126465,0.12548635619215126,4.2875824408097705,0.12055997093754188,0.0008432776981154326
12,852,4.268016452520666,0.13126478592100177,4.170546770095825,0.1323673906704851,4.26624566858465,0.12756216512768442,0.0007861626484607278
13,923,4.238179522500912,0.1257947803628426,4.136794567108154,0.12755031519411056,4.236457607962868,0.12288664996922381,0.0007154848780910595
14,994,4.2116601366392326,0.13679452716649163,4.11984658241272,0.13606420651661172,4.216419696807861,0.13223283787598986,0.0006983418431365589
15,1065,4.184140950861112,0.1358501733888547,4.099116802215576,0.1363079581602974,4.196148178794167,0.13105170803887686,0.0006390461958422144
16,1136,4.166452992130333,0.13548350730103229,4.075599908828735,0.13442489828348753,4.176178845492276,0.13016212678485234,0.0005588949156072729
17,1207,4.147445470514432,0.13918986723123025,4.0660645961761475,0.1383470073532963,4.167509599165483,0.13395954840773883,0.00047717883711306504
18,1278,4.129008884161291,0.13666220977223315,4.044872760772705,0.13674226186315086,4.148253657601097,0.13113758346054122,0.0004714566579592174
19,1349,4.1156979782480585,0.13837952309005033,4.035687208175659,0.13816084569608078,4.137308272448453,0.1326460965585953,0.0003960876917095215
20,1420,4.105487826844336,0.13905648501107465,4.027604341506958,0.13875188844499095,4.130174506794322,0.1339117267675139,0.0003177944645247102
21,1491,4.099095300889351,0.13980518829088276,4.021878480911255,0.13969454548859903,4.123588583686135,0.1343419834754787,0.0003026581568634412
22,1562,4.089372436765214,0.13967646423973992,4.013116836547852,0.1383731552963575,4.115792404521596,0.13365046172574352,0.0002443971653654273
23,1633,4.085117330013866,0.1418808833703994,4.0094780921936035,0.14015459502474065,4.11263353174383,0.13646821540552737,0.000177862608718258
24,1704,4.08194045281746,0.14035349675427772,4.0044063329696655,0.14020335502681922,4.10765121199868,0.13488301582417164,0.00011997370936850225
25,1775,4.076648970724831,0.1414170594315849,4.003025054931641,0.13985241718549465,4.106419628316706,0.13580456319116846,0.00011786080066207055
26,1846,4.073012926209141,0.1411036686719511,4.000596880912781,0.1400897325348258,4.10413349758495,0.13532368750530988,7.228170594697723e-05
27,1917,4.074299463084047,0.14148588921106217,3.999814987182617,0.14022462466590338,4.1034746603532275,0.13642042239025,3.606459266189157e-05
28,1988,4.07361881833681,0.14158540595215863,3.999237060546875,0.14017239429267025,4.102877898649736,0.13629811836807199,3.11235359174388e-05
29,2059,4.0729688355620475,0.1416089315768614,3.9990042448043823,0.14001742958920171,4.102702617645264,0.13620925181542604,1.2292873113341192e-05
30,2130,4.070944332740676,0.14159774448014867,3.998933434486389,0.14001742958920171,4.102637832814997,0.13620742376478268,1.603553879424371e-06
