epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,6.407344227105799,0.08241854862619552,5.050603151321411,0.08127929379634748,5.11507173018022,0.08233689589180598,0.0
2,142,4.814116464534276,0.11109167731417806,4.463994979858398,0.1137185898058969,4.548410632393577,0.11061496462999114,0.00046948356807511736
3,213,4.349558370214113,0.1333178626913002,4.063898086547852,0.13205152499042527,4.1784960573369805,0.1292796100453146,0.0009389671361502347
4,284,3.964487915307703,0.1724678044841521,3.714538812637329,0.1648314954863802,3.83301457491788,0.15980086388930062,0.001
5,355,3.617783962840765,0.20628694932166905,3.480288863182068,0.18376425605644292,3.6000970710407603,0.1854861733209421,0.0009949316837804985
6,426,3.3452181681780746,0.24886750648902453,3.316720485687256,0.2194318083305373,3.4641578630967573,0.20908119477545145,0.0009767275214425954
7,497,3.117037118320734,0.29430362430549023,3.1960004568099976,0.24359315217275987,3.331317511471835,0.22105472138515625,0.0009698764640825614
8,568,2.9219446215831058,0.3360264609439576,3.091005802154541,0.2609896146298369,3.246622475710782,0.2398124641011842,0.0009457619741652951
9,639,2.7526824877295697,0.37787910224753113,3.0566246509552,0.28218280725326633,3.1916034438393335,0.2517984976538212,0.0009028648202601651
10,710,2.6125857393506546,0.4266278470131923,2.997927188873291,0.2969064399236739,3.1444769339127974,0.26252645582948647,0.000849185567198193
11,781,2.483686003886478,0.47892418757510624,2.979872941970825,0.29502142804624554,3.1191800074143843,0.2762348338935446,0.0008432776981154326
12,852,2.376449877107647,0.5225209419897731,2.9682347774505615,0.3084480116164342,3.1025043834339487,0.2758479677233724,0.0007861626484607278
13,923,2.279321378385517,0.5726110559342216,2.9384195804595947,0.32084460508290674,3.0889859199523926,0.28749052468324027,0.0007154848780910595
14,994,2.192970672123869,0.6337879291460911,2.9188945293426514,0.3195637868789995,3.0779977495020088,0.2923778627047207,0.0006983418431365589
15,1065,2.1152569139507453,0.6756041627911261,2.941817283630371,0.3342425078291108,3.0817122892899946,0.302913152905078,0.0006390461958422144
16,1136,2.048897143820642,0.7190849821260913,2.9531677961349487,0.3403499227284496,3.0772404887459497,0.30251698134559696,0.0005588949156072729
17,1207,1.9887531340961726,0.7593378840025229,2.9386825561523438,0.32968317451679674,3.0828641111200508,0.30660515676881417,0.00047717883711306504
18,1278,1.9346498536391996,0.7986795746583326,2.9402003288269043,0.33491873539535333,3.078263911333951,0.30922185680974446,0.0004714566579592174
19,1349,1.8858754634857178,0.8302719272604447,2.9457002878189087,0.3359156583461033,3.0830544124950063,0.307564695172851,0.0003960876917095215
