epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,6.26983034107047,0.08861858045993563,4.953668117523193,0.08899444732488139,5.020460042086515,0.08851435111924842,0.0
2,142,4.723531682726363,0.11380358073313028,4.367434740066528,0.11617688086514023,4.449415727095171,0.11226873547313289,0.00046948356807511736
3,213,4.268265254060987,0.14434932014610408,3.978094458580017,0.14063900389647566,4.087355873801491,0.1389156211455159,0.0009389671361502347
4,284,3.869129345450603,0.1867156107826687,3.627662420272827,0.1798823349167922,3.746145096692172,0.17048484683508006,0.001
5,355,3.5267930333043487,0.2300270169950203,3.366260051727295,0.21439079678521591,3.5116569995880127,0.1996092030056942,0.0009949316837804985
6,426,3.2498430399827556,0.2697067329536076,3.2271718978881836,0.2346335243251208,3.3638099323619497,0.2178470126355982,0.0009767275214425954
7,497,3.0174295700771707,0.31172641268500817,3.082413077354431,0.2644153726428268,3.231683536009355,0.23745426870621505,0.0009698764640825614
8,568,2.819319550420197,0.36448606983419446,2.9976351261138916,0.29498900326604016,3.155410809950395,0.256830916625054,0.0009457619741652951
9,639,2.6577180506477895,0.40884496880497045,2.9541573524475098,0.29294201432395084,3.0999787504022773,0.2619997107060196,0.0009028648202601651
10,710,2.5093496215175577,0.46200817765250923,2.9154183864593506,0.30762865924034455,3.0766428383913906,0.2785620607743217,0.000849185567198193
11,781,2.3861026260214793,0.5196428632249455,2.918078899383545,0.30927738103725183,3.0466845469041304,0.2844465827901232,0.0008432776981154326
12,852,2.271102569472622,0.5710347782426358,2.896489977836609,0.3285631909150575,3.0278290185061367,0.29259143400682686,0.0007861626484607278
13,923,2.1782354704091245,0.622488537340555,2.880788803100586,0.32263696812115533,3.013382998379794,0.2982765899661356,0.0007154848780910595
14,994,2.087682151458633,0.6737366168567744,2.881938934326172,0.3383757385016622,3.024482943794944,0.3026370036373655,0.0006983418431365589
15,1065,2.0114434134792276,0.7243962593721041,2.891583561897278,0.33635882407508794,3.0147212852131235,0.3081983446048562,0.0006390461958422144
16,1136,1.938732363808323,0.7755952687584111,2.90473473072052,0.3491781407955334,3.026594963940707,0.3144443783788925,0.0005588949156072729
17,1207,1.8761574181032852,0.8094002330338813,2.912113666534424,0.3431968365466343,3.0302896066145464,0.31063857095776354,0.00047717883711306504
18,1278,1.8180323620917092,0.8537737249613376,2.9074724912643433,0.3379851229540174,3.047153104435314,0.31955602236066283,0.0004714566579592174
