epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,6.2650612844547755,0.09382790083856445,5.103697061538696,0.09373983578432869,5.1535822261463515,0.09381973846645303,0.0
2,142,4.818743994538213,0.1122810842914177,4.514237642288208,0.11044167214803119,4.585967800833962,0.11166555519579485,0.00046948356807511736
3,213,4.421320142880292,0.12819016842830214,4.141653060913086,0.1262881043809015,4.236012675545433,0.12575278869975176,0.0009389671361502347
4,284,4.05769073459464,0.15739345470363172,3.8225362300872803,0.15250294130635608,3.9094075939872046,0.1500864383811269,0.001
5,355,3.710006794459383,0.19269317821190385,3.545831322669983,0.1804516015297119,3.6397374976765025,0.17324811555563355,0.0009949316837804985
6,426,3.414323481035904,0.23649516783165192,3.3451099395751953,0.2158569333261176,3.469573909586126,0.19802760559408758,0.0009767275214425954
7,497,3.1644190130099443,0.27619864195493876,3.1974940299987793,0.2321325218327703,3.335243073376742,0.22044466614672512,0.0009698764640825614
8,568,2.9488812567482534,0.3239610408901121,3.092724323272705,0.25671805090772803,3.2262189388275146,0.24028981373608405,0.0009457619741652951
9,639,2.7632215896122894,0.3724566102504246,3.0274527072906494,0.2796670957448145,3.1558179638602515,0.2551215973358732,0.0009028648202601651
10,710,2.6024376271476206,0.4289665725808681,2.980461597442627,0.28924310530268765,3.1012441461736504,0.27180383644205725,0.000849185567198193
11,781,2.4568569425126197,0.48511864648802117,2.925282597541809,0.3140859200545158,3.058702078732577,0.2840522096357846,0.0008432776981154326
12,852,2.326761396837906,0.5343300982177306,2.9074307680130005,0.3093319181219826,3.038936203176325,0.28388490669516075,0.0007861626484607278
13,923,2.2124050368725414,0.593349684317139,2.9197806119918823,0.31396112603481324,3.0311211239207876,0.28916082147682964,0.0007154848780910595
14,994,2.1089676098084786,0.6605026151984726,2.894902467727661,0.3248144031407085,3.024434133009477,0.3032794514628019,0.0006983418431365589
15,1065,2.0126605587945856,0.722049083968118,2.896120548248291,0.3341902783089158,3.0240167271007192,0.3085160215232396,0.0006390461958422144
16,1136,1.9305494805456886,0.7807388469869909,2.895701050758362,0.3340974943713075,3.0327838334170254,0.30813684674481817,0.0005588949156072729
17,1207,1.8522471575669839,0.8298775116447554,2.907683849334717,0.34439363654600247,3.031636043028398,0.31382178511723496,0.00047717883711306504
18,1278,1.7860258498661954,0.8722499634069825,2.923240900039673,0.35557124986468425,3.0545323111794214,0.3204470972454736,0.0004714566579592174
19,1349,1.728166704446497,0.909651809573433,2.9187681674957275,0.35647623187199745,3.057631947777488,0.3247001860805771,0.0003960876917095215
