epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,6.213361619224011,0.08025509482855842,4.888901472091675,0.08026579914837124,4.968400565060702,0.08001111793340553,0.0
2,142,4.711251923735713,0.12110056214459099,4.342329263687134,0.12094073236722898,4.432130466807973,0.11920192654041728,0.00046948356807511736
3,213,4.26777121046899,0.14602040522159845,3.9492725133895874,0.1380372978078234,4.065397587689486,0.1380765222258799,0.0009389671361502347
4,284,3.8715628570234273,0.17691637000149332,3.629775285720825,0.16662022161855333,3.786304560574618,0.15889226632522765,0.001
5,355,3.522891837106624,0.21223609374112254,3.451959013938904,0.19769599811452732,3.595348358154297,0.1848337237714548,0.0009949316837804985
6,426,3.2381807582479127,0.2629035828810642,3.2575119733810425,0.21845176814036787,3.3888687003742564,0.21108829984671548,0.0009767275214425954
7,497,2.9976460765784894,0.31662764450683756,3.163504123687744,0.25064359308667,3.297626928849654,0.23387112367799426,0.0009698764640825614
8,568,2.7951621639896445,0.3693581091341128,3.076890230178833,0.27269540976782214,3.203031301498413,0.24471721973200036,0.0009457619741652951
9,639,2.618592181675871,0.4267331632497106,3.03465735912323,0.28147351895368067,3.1703003970059482,0.2585818714626829,0.0009028648202601651
10,710,2.467839009325269,0.4900877255017148,3.0118465423583984,0.2953889683341684,3.116061709143899,0.2718179018749694,0.000849185567198193
11,781,2.332424714531697,0.5485735616418368,2.9899803400039673,0.2943590276475469,3.102189909328114,0.27165236658643444,0.0008432776981154326
12,852,2.2144152043570933,0.6090402399563235,3.0037282705307007,0.3120032348548958,3.1145489432594995,0.28227684122124724,0.0007861626484607278
13,923,2.113228008780681,0.6793072186749066,2.99746835231781,0.30336871131191817,3.097212878140536,0.2905914526262264,0.0007154848780910595
14,994,2.016452010248748,0.7371854829808702,3.01063334941864,0.32198896828896856,3.1040717471729624,0.29422249775991,0.0006983418431365589
15,1065,1.9356640661266489,0.7995763090463063,3.0172901153564453,0.3300900711039525,3.1227169687097724,0.2921545431476419,0.0006390461958422144
16,1136,1.8608273435646379,0.8470891710369768,3.0235146284103394,0.3169721191802609,3.1257283687591553,0.29713635828733137,0.0005588949156072729
