epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,5.715151571891677,0.085218040794566,4.673385143280029,0.08722885681524406,4.7391650026494805,0.08495702992861504,0.0
2,142,4.487154624831509,0.12937634892707883,4.109849214553833,0.12631534684733936,4.202110724015669,0.12464919736054712,0.00046948356807511736
3,213,3.944807129846492,0.18653702796868205,3.6219602823257446,0.1725029071560888,3.731692444194447,0.16839125405576505,0.0009389671361502347
4,284,3.454400257325508,0.2433108872298903,3.300385355949402,0.2247165697788304,3.4240151968869297,0.19999805019688657,0.001
5,355,3.050632120857776,0.31326556647554793,3.1504513025283813,0.25699790758037777,3.2755085554989902,0.23553528260808249,0.0009949316837804985
6,426,2.748475259458515,0.3867549319525603,2.9992369413375854,0.2808643015592799,3.1331253268501977,0.25305132111578793,0.0009767275214425954
7,497,2.514065762640725,0.4671413560552897,2.9131757020950317,0.3005631930841953,3.0503945567391137,0.2728854423519437,0.0009698764640825614
8,568,2.3188283409870847,0.5298870541692747,2.947035312652588,0.31206118378100256,3.06523795561357,0.278895689758244,0.0009457619741652951
9,639,2.1600711479992936,0.6330836502119661,2.9266605377197266,0.30560369529198955,3.0321156978607178,0.28828757049990594,0.0009028648202601651
10,710,2.0217935938230704,0.7028600426738912,2.9531232118606567,0.31805500829019423,3.0561225414276123,0.29952843455548117,0.000849185567198193
11,781,1.899638036607017,0.7858042116956598,2.903871536254883,0.33079476036899025,3.041254151951183,0.31016330954573723,0.0008432776981154326
12,852,1.804589805468707,0.8412419992720511,2.929566502571106,0.33311715620824994,3.0745316201990303,0.30667644573673875,0.0007861626484607278
13,923,1.717554298924728,0.8806127703390707,2.962275981903076,0.3327271223818332,3.1019299030303955,0.3077521345699846,0.0007154848780910595
14,994,1.644514453243202,0.9367360790664959,2.9720399379730225,0.33043045058170234,3.10660043629733,0.31004177091357155,0.0006983418431365589
15,1065,1.5838778136481702,0.9636467865655718,2.9891200065612793,0.34293749766483067,3.1205364790829746,0.319530891742089,0.0006390461958422144
16,1136,1.5308579861278264,0.99342603648096,3.0142691135406494,0.34470634453257876,3.117475748062134,0.31778178506425153,0.0005588949156072729
