epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,5.843693780227446,0.09486392907914758,5.036731958389282,0.09540215949968602,5.1148718053644355,0.09499827700598311,0.0
2,142,5.022786006121568,0.018285399842060103,5.783391237258911,0.016244723501198526,5.825338450345126,0.01803247462177549,0.00046948356807511736
3,213,5.044198284686451,0.09788216061301726,4.795655250549316,0.09635309011901474,4.862691532481801,0.09685151907021392,0.0009389671361502347
4,284,4.760476703375158,0.09641263534420837,4.474063873291016,0.09892664304061867,4.559770757501775,0.09540206400597404,0.001
5,355,4.436648771796428,0.11055597471927042,4.258326768875122,0.1092009053620652,4.348618290641091,0.10868552435483526,0.0009949316837804985
6,426,4.175020513400225,0.13133433394452765,4.1182029247283936,0.12918698179155,4.1826909672130235,0.12901191034117768,0.0009767275214425954
7,497,3.929918651849451,0.15703401321547547,3.8498127460479736,0.14701271397029295,3.940144430507313,0.1472635977391019,0.0009698764640825614
8,568,3.6789508168126495,0.17546207617298534,3.689963936805725,0.16292174189574993,3.7987790324471216,0.156828033356619,0.0009457619741652951
9,639,3.435634069039788,0.20389998660642572,3.505418539047241,0.1858184496061211,3.6327037811279297,0.16905349203810305,0.0009028648202601651
10,710,3.211585780264626,0.2565427804712792,3.357162117958069,0.2151512403890968,3.4826492179523814,0.19480239045716907,0.000849185567198193
11,781,3.0076621619748396,0.30038241549722305,3.2236868143081665,0.2364883842674018,3.3641357855363325,0.21282276397079328,0.0008432776981154326
12,852,2.8285006704464766,0.34428478365748627,3.157033085823059,0.2548422324923058,3.2761177583174272,0.23337026407259928,0.0007861626484607278
13,923,2.658910076383134,0.41591943801443276,3.096703052520752,0.2789262131000385,3.212040055881847,0.24856195654725172,0.0007154848780910595
14,994,2.51060108399727,0.4553492138753423,3.055557131767273,0.2826591804725085,3.1779079870744185,0.25289196241767925,0.0006983418431365589
15,1065,2.3801273527279707,0.5319850420197012,3.0253307819366455,0.3119688059899584,3.154787475412542,0.27502844789083636,0.0006390461958422144
16,1136,2.265261149742234,0.5804445821123061,2.994937777519226,0.30559486739754754,3.1181747046383945,0.27407406360509273,0.0005588949156072729
17,1207,2.1649036877591845,0.6374542062392382,3.007889986038208,0.31731857097773547,3.1143340414220635,0.2810229424596151,0.00047717883711306504
18,1278,2.0750548873149173,0.6992275290584192,2.993624210357666,0.3002360747781801,3.114562251351096,0.28642783709361136,0.0004714566579592174
19,1349,1.9998820952966179,0.7440518302166668,3.0253456830978394,0.31019991746090425,3.1176716847853227,0.29027211756951415,0.0003960876917095215
20,1420,1.9334383111604503,0.7861800756032377,3.014423370361328,0.3179470690067844,3.116305806420066,0.2955552376197341,0.0003177944645247102
21,1491,1.8765889490154428,0.8269950835003822,3.0146734714508057,0.3261287414697504,3.116367881948298,0.29541354989447477,0.0003026581568634412
22,1562,1.828936410621858,0.8544292024673336,3.0213801860809326,0.3232398185245823,3.1162282553586094,0.2999634234779036,0.0002443971653654273
23,1633,1.7893340621196048,0.8788889345701539,3.0251938104629517,0.3231754709819307,3.1216263987801294,0.3023480589744588,0.000177862608718258
