epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,282,5.614275910330157,0.06276097678282581,4.511565685272217,0.06328292315702648,4.587259383428664,0.06322119853107182,0.0002364066193853428
2,564,4.354056803047234,0.09173264712970843,3.9848623275756836,0.08733170938836032,4.059578628767104,0.08710106949808091,0.000591016548463357
3,846,3.8753070307116135,0.11855314609046749,3.755190432071686,0.10695916386042839,3.8370059785388766,0.1083114223498058,0.0009456264775413712
4,1128,3.5037188842786966,0.17576454199901698,3.350472539663315,0.15315650684834825,3.4612970238640193,0.1400922430739241,0.000997259376436328
5,1410,3.19841143171838,0.21719050486369418,3.1875357031822205,0.16993079383664084,3.3174925531659807,0.15946422195687338,0.000987007067547607
6,1692,2.9757055576811444,0.26333350975831443,3.0630757212638855,0.19422714073401792,3.197582318669274,0.17171446879931493,0.0009760218030049528
7,1974,2.800417200047919,0.31498212623779714,3.0226712822914124,0.2039115637169597,3.1526578891844976,0.1903395449369731,0.0009535051192884186
8,2256,2.656765195494848,0.35327467021155895,3.0044342279434204,0.20857575549205282,3.1298839989162626,0.1987125734678752,0.0009240563322700838
9,2538,2.5362490145027214,0.3940539339187463,2.9667718708515167,0.22624674730798983,3.09426626704988,0.20249186347368528,0.0008881260815233917
10,2820,2.4282409620623215,0.4443972968847289,2.9799030125141144,0.2393414496874862,3.08896203268142,0.2093666202329283,0.0008462641891126645
11,3102,2.3329237538872034,0.48374642279720925,2.969692647457123,0.2562843409299933,3.0805194150833857,0.21423015832200243,0.0007991112459501108
12,3384,2.248197410123568,0.5251507031007634,2.9730784595012665,0.2504456461084603,3.076876753852481,0.21591620700282213,0.0007650897960745056
13,3666,2.1668566072240787,0.579339332816113,2.9396171867847443,0.2553138539275882,3.05488045442672,0.22570016089845477,0.0007107569138329534
14,3948,2.091894302807801,0.6168914607481552,2.9647834300994873,0.25943851177393595,3.0697474763506936,0.22497680909194503,0.0006532065786652681
15,4230,2.0217497226194285,0.665961008243016,2.9474007189273834,0.26203563799282104,3.061050880522955,0.23364733577001434,0.000593319453617956
16,4512,1.9605879711766614,0.706998484946485,2.962515950202942,0.26003332362647585,3.0824105512528193,0.23444525300814573,0.0005320119604257827
17,4794,1.8990615289262,0.732528770769416,2.963749796152115,0.2599705155072446,3.0772418691998435,0.23334103530265826,0.0004908140297799739
18,5076,1.8447649415503158,0.7696321932682441,2.944246768951416,0.27784173937626927,3.0915559359959195,0.23437811008377255,0.00042922828909121785
