epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,6.297766275808844,0.08070444659466576,4.979539155960083,0.08214466459159706,5.044951092113148,0.08025142647108519,0.0
2,142,4.774192883934774,0.10435048525932894,4.454411745071411,0.10762410976407466,4.523887374184349,0.1037746381554492,0.00046948356807511736
3,213,4.342855661687716,0.1363977154191246,4.068594455718994,0.1344493382705363,4.1614601828835225,0.13164673535181476,0.0009389671361502347
4,284,3.9809201670364596,0.16910520446457075,3.7403281927108765,0.1614146345722603,3.8444081003015693,0.15522562335363355,0.001
5,355,3.6548400831894137,0.20441469709455687,3.5097206830978394,0.18415135264231752,3.6367032527923584,0.18069199259248753,0.0009949316837804985
6,426,3.377980950852515,0.24104799962851894,3.357552409172058,0.20620119088693906,3.4733201373707163,0.1982459938579588,0.0009767275214425954
7,497,3.146374863638005,0.28834500478465463,3.2018275260925293,0.22926860388425693,3.339915383945812,0.22276396103003557,0.0009698764640825614
8,568,2.937256416804354,0.33692375902549315,3.1242891550064087,0.25976356895439223,3.2562075311487373,0.23521780430803219,0.0009457619741652951
9,639,2.7560218186445637,0.37182292062283673,3.069955825805664,0.2547194296351162,3.213272549889304,0.24090156819797842,0.0009028648202601651
10,710,2.6008235132190545,0.43933857387511416,3.013487696647644,0.28553513774587047,3.1583251736380835,0.2576247194771398,0.000849185567198193
11,781,2.45810148749553,0.5072424578263658,2.979477047920227,0.30022107740564863,3.115824656053023,0.27605475953116176,0.0008432776981154326
12,852,2.331465462563743,0.55935408521235,2.9696030616760254,0.30806885564103537,3.1077663248235528,0.2812545356079143,0.0007861626484607278
13,923,2.2199363943556665,0.624928981125082,2.952995538711548,0.32262092311150126,3.093839168548584,0.28443449313755603,0.0007154848780910595
14,994,2.1177519677390513,0.6863165536398694,2.9726482629776,0.3203890672721056,3.092350201173262,0.2883558484172841,0.0006983418431365589
15,1065,2.0268650575422904,0.7420005573578782,2.9487513303756714,0.3333569311343212,3.0954887866973877,0.2985967127707812,0.0006390461958422144
16,1136,1.9489198604100186,0.7911640570669164,2.9759565591812134,0.3317517334317438,3.0998487906022505,0.30265079860122057,0.0005588949156072729
17,1207,1.876457350354799,0.8369842933919744,2.9899743795394897,0.3290710769049604,3.1143686337904497,0.30336847561138724,0.00047717883711306504
18,1278,1.8126586507743514,0.8801294906840836,2.9750192165374756,0.33795564902268654,3.1178943894126196,0.30495915188594824,0.0004714566579592174
19,1349,1.7603154417494653,0.9140939547484241,2.9867993593215942,0.3398846157519993,3.1224092570218174,0.3072628604279995,0.0003960876917095215
20,1420,1.7108405173664363,0.9375911552547684,3.0110981464385986,0.34857615228613237,3.141170718453147,0.31071445040061946,0.0003177944645247102
